user_Id,Product_Id,Picture URL,Brand,Product Name,Model,Price in India,Ratings
A14W3GYEEXIWQP,9876218468,https://drop.ndtv.com/TECH/product_database/images/1214201561952PM_635_asus_zenpad_c_7_z170mg.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus ZenPad C 7.0 (Z170MG) (1GB RAM, 8GB)",ZenPad C 7.0 (Z170MG),"₹ 8,299",5.0
A25B3APDCEVUTU,9876610805,https://drop.ndtv.com/TECH/product_database/images/2262017101630PM_635_nokia_5.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Nokia,"Nokia 5 (3GB RAM, 16GB) - Copper",5,"₹ 15,299",4.0
A20KO8DBCS17SB,9882007252,https://drop.ndtv.com/TECH/product_database/images/2262017101630PM_635_nokia_5.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Nokia,"Nokia 5 (3GB RAM, 16GB) - Silver",5,"₹ 15,299",4.0
A3GF6FCYC393RL,988207281X,https://drop.ndtv.com/TECH/product_database/images/2262017101630PM_635_nokia_5.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Nokia,"Nokia 5 (3GB RAM, 16GB) - Tempered Blue",5,"₹ 16,199",5.0
A3G1ZFQP7VPJW9,9882104770,https://cdn.gadgets360.com/content/assets/products/samsung-galaxy-grand-neo-plus-2342_480X960_1438858125.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung Galaxy Grand Neo Plus (1GB RAM, 8GB) - White",Galaxy Grand Neo Plus,"₹ 4,999",4.0
A2UCJ3TMFUERIP,9882108954,https://drop.ndtv.com/TECH/product_database/images/131201741936PM_635_intex_aqua_amaze_plus.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Amaze+ (1GB RAM, 8GB) - champagne Gold",Aqua Amaze+,"₹ 5,290",5.0
A2J6LF7JMAGC51,9888002198,https://i.gadgets360cdn.com/products/large/1553860340_635_tecno_camon_i4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Tecno,"Tecno Camon i4 (2GB RAM, 32GB) - Champagne Gold",Camon i4,"₹ 8,800",5.0
A1VWYJS1CACQLX,9888002198,https://drop.ndtv.com/TECH/product_database/images/131201741936PM_635_intex_aqua_amaze_plus.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Amaze+ (1GB RAM, 8GB) - Grey",Aqua Amaze+,"₹ 3,899",5.0
A2HIC1ZDAV73WM,9888002198,https://cdn.gadgets360.com/content/assets/products/samsung-galaxy-grand-neo-plus-2342_480X960_1438858125.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung Galaxy Grand Neo Plus (1GB RAM, 8GB) - Midnight Black",Galaxy Grand Neo Plus,"₹ 5,999",5.0
A2JAGOIH2DZAN,9888002198,https://drop.ndtv.com/TECH/product_database/images/1252016120906PM_635_panasonic_eluga_turbo.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,"Panasonic Eluga Turbo (3GB RAM, 32GB) - Rose Gold",Eluga Turbo,"₹ 13,988",4.0
A23GPI1N3M5B60,9888002198,https://drop.ndtv.com/TECH/product_database/images/131201741936PM_635_intex_aqua_amaze_plus.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Amaze+ (1GB RAM, 8GB) - Blue",Aqua Amaze+,"₹ 3,899",5.0
A3LU646ETDKLB1,9888002198,https://drop.ndtv.com/TECH/product_database/images/131201741936PM_635_intex_aqua_amaze_plus.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Amaze+ (1GB RAM, 8GB) - Black",Aqua Amaze+,"₹ 6,538",5.0
A24SXAWMIOGYE,9888002198,https://drop.ndtv.com/TECH/product_database/images/1252016120906PM_635_panasonic_eluga_turbo.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,"Panasonic Eluga Turbo (3GB RAM, 32GB) - champagne Gold",Eluga Turbo,"₹ 6,748",5.0
A3E8CTJSVQWJ8N,9888002198,https://cdn.gadgets360.com/content/assets/products/samsung-galaxy-grand-neo-plus-2342_480X960_1438858125.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung Galaxy Grand Neo Plus (1GB RAM, 8GB) - Gold",Galaxy Grand Neo Plus,"₹ 6,999",5.0
A2XACY04XC4IJ2,9888002198,https://drop.ndtv.com/TECH/product_database/images/1252016120906PM_635_panasonic_eluga_turbo.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,"Panasonic Eluga Turbo (3GB RAM, 32GB) - Midnight Black",Eluga Turbo,"₹ 8,500",5.0
A3FZI1RHDOZEJO,9888002198,https://drop.ndtv.com/TECH/product_database/images/2262017101630PM_635_nokia_5.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Nokia,"Nokia 5 (2GB RAM, 16GB) - Silver",5,"₹ 6,741",4.0
AATEI5WLO0O7R,9888002198,https://drop.ndtv.com/TECH/product_database/images/2262017101630PM_635_nokia_5.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Nokia,"Nokia 5 (3GB RAM, 16GB) - Blue",5,"₹ 5,999",2.0
A35MNC2JFC2GZE,9888002198,https://drop.ndtv.com/TECH/product_database/images/2262017101630PM_635_nokia_5.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Nokia,"Nokia 5 (2GB RAM, 16GB) - Matte Black",5,"₹ 8,499",1.0
AN7KI7882UX3T,9888002198,https://i.gadgets360cdn.com/products/large/1553860340_635_tecno_camon_i4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Tecno,"Tecno Camon i4 (4GB RAM, 64GB) - Aqua Blue",Camon i4,"₹ 12,000",5.0
A33UZSROFA1H59,9888002198,https://i.gadgets360cdn.com/products/large/1553860340_635_tecno_camon_i4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Tecno,"Tecno Camon i4 (3GB RAM, 32GB) - Aqua Blue",Camon i4,"₹ 11,400",5.0
ATXRV6Z3N08ZX,9888002198,https://drop.ndtv.com/TECH/product_database/images/7202016103312AM_635_intex_aqua_q7n.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Q7N (512MB RAM, 8GB) - Grey",Aqua Q7N,"₹ 4,150",1.0
A3V9X7HHL3MURJ,9888002198,https://drop.ndtv.com/TECH/product_database/images/7202016103312AM_635_intex_aqua_q7n.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Q7N (512MB RAM, 8GB) - White",Aqua Q7N,"₹ 4,190",4.0
A1VRMLN1K5O4E0,9888002198,https://drop.ndtv.com/TECH/product_database/images/7202016103312AM_635_intex_aqua_q7n.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Q7N (512MB RAM, 8GB) - Champagne",Aqua Q7N,"₹ 4,190",4.0
A35656T895PE5I,9888002198,https://i.gadgets360cdn.com/products/large/1553860340_635_tecno_camon_i4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Tecno,"Tecno Camon i4 (3GB RAM, 32GB) - Midnight Black",Camon i4,"₹ 11,200",5.0
A17M4M57J7I6NR,9888002198,https://drop.ndtv.com/TECH/product_database/images/5312017121829PM_635_panasonic_eluga_i3_mega.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,"Panasonic Eluga I3 Mega (3GB RAM, 16GB) - Gold",Eluga I3 Mega,"₹ 11,204",4.0
A1XXP2ZB4V2KUW,9888002198,https://drop.ndtv.com/TECH/product_database/images/5312017121829PM_635_panasonic_eluga_i3_mega.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,"Panasonic Eluga I3 Mega (3GB RAM, 16GB) - Silver",Eluga I3 Mega,"₹ 11,204",5.0
A2OHGA790ZR35V,9888002198,https://i.gadgets360cdn.com/products/large/1553860340_635_tecno_camon_i4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Tecno,"Tecno Camon i4 (3GB RAM, 32GB) - Champagne Gold",Camon i4,"₹ 10,999",5.0
AI261Y5T8PB0S,9888002198,https://i.gadgets360cdn.com/products/large/1553860340_635_tecno_camon_i4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Tecno,"Tecno Camon i4 (2GB RAM, 32GB) - Aqua Blue",Camon i4,"₹ 10,000",5.0
AU8A5W8DWEMVP,9888002198,https://drop.ndtv.com/TECH/product_database/images/9292014101248AM_635_micromax_canvas_4_plus.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Micromax,"Micromax Canvas 4 Plus (1GB RAM, 16GB) - White & Gold",Canvas 4 Plus,"₹ 7,998",5.0
A13GLI8HMWNCEV,9888002198,https://drop.ndtv.com/TECH/product_database/images/1252016120906PM_635_panasonic_eluga_turbo.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,"Panasonic Eluga Turbo (3GB RAM, 32GB) - Marine Blue",Eluga Turbo,"₹ 12,990",2.0
A2U2GX78RTD41C,9888002198,https://drop.ndtv.com/TECH/product_database/images/9292014101248AM_635_micromax_canvas_4_plus.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Micromax,"Micromax Canvas 4 Plus (1GB RAM, 16GB) - Black & Gold",Canvas 4 Plus,"₹ 17,276",5.0
AA6BJGZG6XI05,9888002198,https://i.gadgets360cdn.com/products/large/1512547395_635_intex_aqua_lions_n1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Lions N1 (1GB RAM, 8GB) - Black",Aqua Lions N1,"₹ 2,599",5.0
A3JMVQ5G2G522W,9888002198,https://drop.ndtv.com/TECH/product_database/images/862015102838AM_635_intex_cloud_4g_star.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Cloud 4G Star (2GB RAM, 16GB) - White",Cloud 4G Star,"₹ 6,490",2.0
A2PF68VMICTW2X,9888002198,https://i.gadgets360cdn.com/products/large/1553860340_635_tecno_camon_i4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Tecno,"Tecno Camon i4 (4GB RAM, 64GB) - Nebula Black",Camon i4,"₹ 9,290",4.0
A4KQW4S2PAXIT,9888002198,https://drop.ndtv.com/TECH/product_database/images/519201720204PM_635_lava_a77.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,"Lava A77 (1GB RAM, 8GB) - Gold",A77,"₹ 9,514",1.0
A2JWKCIN37HN6X,9888002198,https://drop.ndtv.com/TECH/product_database/images/862015102838AM_635_intex_cloud_4g_star.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Cloud 4G Star (2GB RAM, 16GB) - Black",Cloud 4G Star,"₹ 6,498",2.0
A1M4UW768SKVAF,9888002198,https://i.gadgets360cdn.com/products/large/1553860340_635_tecno_camon_i4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Tecno,"Tecno Camon i4 (4GB RAM, 64GB) - Midnight Black",Camon i4,"₹ 9,290",2.0
A3EQ3YQKTNAG3F,9888002198,https://drop.ndtv.com/TECH/product_database/images/519201720204PM_635_lava_a77.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,"Lava A77 (1GB RAM, 8GB) - Silver",A77,"₹ 5,689",3.0
ABG55EBYCC5O4,9888002198,https://drop.ndtv.com/TECH/product_database/images/519201720204PM_635_lava_a77.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,"Lava A77 (1GB RAM, 8GB) - Blue",A77,"₹ 5,689",5.0
A13MZWBBHVJGP5,9888002198,https://drop.ndtv.com/TECH/product_database/images/825201644056PM_635_intex_aqua_q7n_pro.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Q7N Pro (1GB RAM, 8GB) - Champagne",Aqua Q7N Pro,"₹ 2,700",1.0
A1TIWOJFIX21RY,9888002198,https://drop.ndtv.com/TECH/product_database/images/825201644056PM_635_intex_aqua_q7n_pro.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Q7N Pro (1GB RAM, 8GB) - White",Aqua Q7N Pro,"₹ 2,799",5.0
A2GCVUZ1N1TBZ2,9888002198,https://i.gadgets360cdn.com/products/large/1553860340_635_tecno_camon_i4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Tecno,"Tecno Camon i4 (4GB RAM, 64GB) - Champagne Gold",Camon i4,"₹ 9,400",5.0
A9RTK5VCFHXEM,9888002198,https://i.gadgets360cdn.com/products/large/oppo-k3-380x800-1563541642.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Oppo,"Oppo K3 (8GB RAM, 128GB) - Jade Black",K3,"₹ 40,000",2.0
A0641581307AKT5MAOU0Q,9888002198,https://i.gadgets360cdn.com/products/large/oppo-k3-380x800-1563541642.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Oppo,"Oppo K3 (8GB RAM, 128GB) - Aurora Blue",K3,"₹ 20,999",4.0
A1LW1R1TD6VR8P,9888002198,https://drop.ndtv.com/TECH/product_database/images/26201434457PM_635_xolo_a500_club.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Xolo,"Xolo A500 Club (512MB RAM, 4GB) - Silver",A500 Club,"₹ 6,685",5.0
A341EE9T339ZRY,9888002198,https://drop.ndtv.com/TECH/product_database/images/1030201513044PM_635_intex_aqua_young.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Young (1GB RAM, 8GB) - Champagne",Aqua Young,"₹ 3,599",4.0
A1NW2PF0NWSFEX,9888002198,https://drop.ndtv.com/TECH/product_database/images/1030201513044PM_635_intex_aqua_young.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Young (1GB RAM, 8GB) - Blue",Aqua Young,"₹ 5,878",5.0
A2FQEAU5X4COQ7,9888002198,https://drop.ndtv.com/TECH/product_database/images/123201740143PM_635_intex_cloud_style_4g.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Cloud Style 4G (1GB RAM, 8GB) - Grey",Cloud Style 4G,"₹ 6,645",3.0
A33BUD8COMROAZ,9888002198,https://i.gadgets360cdn.com/products/large/vivo-v20-db-500x800-1601470285.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Vivo,"Vivo V20 (8GB RAM, 128GB) - Sunset Melody",V20,"₹ 24,990",5.0
A1LQ7MCDRV9HGW,9888002198,https://i.gadgets360cdn.com/products/large/1531917370_635_huawei_nova_3i_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Huawei,"Huawei Nova 3i (4GB RAM, 128GB) - Iris Purple",Nova 3i,"₹ 13,999",3.0
AONQSAWDQYFZO,9888002198,https://i.gadgets360cdn.com/products/large/1531917370_635_huawei_nova_3i_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Huawei,"Huawei Nova 3i (4GB RAM, 128GB) - Black",Nova 3i,"₹ 19,999",5.0
AD7PVSLW69R4F,9888002198,https://drop.ndtv.com/TECH/product_database/images/530201355054AM_635_sony_xperia_e_dual.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,"Sony Xperia E Dual (512MB RAM, 4GB) - Black",Xperia E Dual,"₹ 7,182",5.0
A38WOAWFGN5NOW,9888002198,https://drop.ndtv.com/TECH/product_database/images/624201312433PM_635_htc_desire_xc-475.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HTC,"HTC Desire XC (768MB RAM, 4GB) - Black",Desire XC,"₹ 22,090",5.0
A1H1BDXVIA5TBK,9888002198,https://drop.ndtv.com/TECH/product_database/images/123201740143PM_635_intex_cloud_style_4g.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Cloud Style 4G (1GB RAM, 8GB) - Champagne",Cloud Style 4G,"₹ 5,270",5.0
AJHKWMY0H3SJF,9888002198,https://drop.ndtv.com/TECH/product_database/images/1022201444302PM_635_intex_aqua_amaze.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Amaze (1GB RAM, 8GB) - Black",Aqua Amaze,"₹ 9,400",1.0
A3J66I3UY60P4D,9888002198,https://i.gadgets360cdn.com/products/large/vivo-v20-db-500x800-1601470285.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Vivo,"Vivo V20 (8GB RAM, 128GB) - Midnight Jazz",V20,"₹ 24,990",3.0
A2UROXC3FXJKX0,9888002198,https://drop.ndtv.com/TECH/product_database/images/33201620320PM_635_intex_cloud_breeze.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Cloud Breeze (1GB RAM, 8GB) - Grey",Cloud Breeze,"₹ 3,599",5.0
A3N4QU9537CZ5O,9888002198,https://drop.ndtv.com/TECH/product_database/images/1113201731245PM_635_karbonn_a1_indian.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Karbonn,"Karbonn A1 Indian (1GB RAM, 8GB) - Midnight Blue",A1 Indian,"₹ 3,218",5.0
A2XM786PX5P97H,9888002198,https://drop.ndtv.com/TECH/product_database/images/1113201731245PM_635_karbonn_a1_indian.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Karbonn,"Karbonn A1 Indian (1GB RAM, 8GB) - Black",A1 Indian,"₹ 2,939",5.0
A1QGSP5LVZRQBJ,9888002198,https://drop.ndtv.com/TECH/product_database/images/1113201731245PM_635_karbonn_a1_indian.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Karbonn,"Karbonn A1 Indian (1GB RAM, 8GB) - Blue",A1 Indian,"₹ 2,899",5.0
A1XQQXUPTMSJV4,9888002198,https://drop.ndtv.com/TECH/product_database/images/1113201731245PM_635_karbonn_a1_indian.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Karbonn,"Karbonn A1 Indian (1GB RAM, 8GB) - Champagne",A1 Indian,"₹ 2,859",5.0
A2SOKOONUQ850N,9888002198,https://drop.ndtv.com/TECH/product_database/images/9292016111148AM_635_lava_a97.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,"Lava A97 (2GB RAM, 16GB) - Black & Blue",A97,"₹ 7,699",2.0
A2RITM92U3LKQI,9888002198,https://i.gadgets360cdn.com/products/large/vivo-v20-db-500x800-1601470285.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Vivo,"Vivo V20 (8GB RAM, 256GB) - Midnight Jazz",V20,"₹ 27,990",5.0
A2Q2RST9NBM618,9888002198,https://drop.ndtv.com/TECH/product_database/images/530201344201PM_635_nokia_asha_501.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Nokia,"Nokia Asha 501 (64MB RAM, 128MB) - Black",Asha 501,"₹ 1,999",1.0
A2J591OLWPBEMQ,9888002198,https://i.gadgets360cdn.com/products/large/vivo-v20-db-500x800-1601470285.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Vivo,"Vivo V20 (8GB RAM, 128GB) - Moonlight Sonata",V20,"₹ 24,990",5.0
A3VCGWTT1N92FV,9888002198,https://drop.ndtv.com/TECH/product_database/images/29201634636PM_635_panasonic_p66_mega.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,"Panasonic P66 Mega (2GB RAM, 16GB) - Electric Blue",P66 Mega,"₹ 3,690",1.0
A2FP49UZC56EPV,9888002198,https://drop.ndtv.com/TECH/product_database/images/29201634636PM_635_panasonic_p66_mega.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,"Panasonic P66 Mega (2GB RAM, 16GB) - Grey & Silver",P66 Mega,"₹ 3,699",2.0
ACLPOGKM3VRGB,9888002198,https://drop.ndtv.com/TECH/product_database/images/29201634636PM_635_panasonic_p66_mega.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,"Panasonic P66 Mega (2GB RAM, 16GB) - Rose Gold",P66 Mega,"₹ 3,990",5.0
A3J25CVSS6YZAZ,9888002198,https://drop.ndtv.com/TECH/product_database/images/29201634636PM_635_panasonic_p66_mega.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Panasonic,"Panasonic P66 Mega (2GB RAM, 16GB) - Russet Brown",P66 Mega,"₹ 5,999",4.0
A1GWDM3MMHQTY8,9888002198,https://drop.ndtv.com/TECH/product_database/images/1113201731245PM_635_karbonn_a1_indian.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Karbonn,"Karbonn A1 Indian (1GB RAM, 8GB) - Red",A1 Indian,"₹ 3,149",5.0
A3OQ96W3N91MDS,9888002198,https://drop.ndtv.com/TECH/product_database/images/1030201513044PM_635_intex_aqua_young.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Young (1GB RAM, 8GB) - Grey",Aqua Young,"₹ 2,990",4.0
A2KZ1JXW8J1VC8,9888002198,https://drop.ndtv.com/TECH/product_database/images/1030201513044PM_635_intex_aqua_young.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Young (1GB RAM, 8GB) - White",Aqua Young,"₹ 2,899",5.0
ATE8LG2FWL94U,9888002198,https://drop.ndtv.com/TECH/product_database/images/26201434457PM_635_xolo_a500_club.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Xolo,"Xolo A500 Club (512MB RAM, 4GB) - White",A500 Club,"₹ 3,999",5.0
AFI68J3L0FXPX,9888002198,https://drop.ndtv.com/TECH/product_database/images/7202017102807AM_635_ivoomi_me5_db.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,iVoomi,"iVoomi Me5 (2GB RAM, 16GB) - Gold",Me5,"₹ 3,499",4.0
A18D490T2ANGMF,9888002198,https://drop.ndtv.com/TECH/product_database/images/7202017102807AM_635_ivoomi_me5_db.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,iVoomi,"iVoomi Me5 (2GB RAM, 16GB) - Black",Me5,"₹ 3,798",4.0
A34AHNT6GD9FWW,9888002198,https://drop.ndtv.com/TECH/product_database/images/26201434457PM_635_xolo_a500_club.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Xolo,"Xolo A500 Club (512MB RAM, 4GB) - Black",A500 Club,"₹ 2,590",5.0
APO6ZNDXCCYDY,9888013467,https://i.gadgets360cdn.com/products/large/oppo-k3-380x800-1563541642.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Oppo,"Oppo K3 (6GB RAM, 64GB) - Jade Black",K3,"₹ 18,905",3.0
AYHE2CYILXEZ4,9966210423,https://i.gadgets360cdn.com/products/large/oppo-k3-380x800-1563541642.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Oppo,"Oppo K3 (6GB RAM, 64GB) - Aurora Blue",K3,"₹ 23,990",3.0
A1J6R7S88MU3U3,9966210784,https://drop.ndtv.com/TECH/product_database/images/9292016111148AM_635_lava_a97.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,"Lava A97 (1GB RAM, 8GB) - Gold & Black",A97,"₹ 4,299",1.0
AG9YEK26PAWYN,9966210822,https://i.gadgets360cdn.com/products/large/oneplus-8t-373x800-1602689217.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,OnePlus,"OnePlus 8T (12GB RAM, 256GB) - Aquamarine Green",8T,"₹ 45,999",1.0
A71SZIDV2EJR1,9966211993,https://drop.ndtv.com/TECH/product_database/images/620201633623PM_635_intex_aqua_sense_51.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Sense 5.1 (512MB RAM, 8GB) - White",Aqua Sense 5.1,"₹ 2,899",4.0
A33KDDUVDG4TDU,9966212000,https://i.gadgets360cdn.com/products/large/redmi-9-1-380x800-1598512612.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Xiaomi,"Redmi 9 (4GB RAM, 64GB) - Sky Blue",Redmi 9,"₹ 8,999",1.0
A3B5R3LBXXM5FR,9966218912,https://i.gadgets360cdn.com/products/large/oneplus-8t-373x800-1602689217.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,OnePlus,"OnePlus 8T (12GB RAM, 256GB) - Lunar Silver",8T,"₹ 45,999",1.0
A3UU2W7UH8YKL3,9966236066,https://drop.ndtv.com/TECH/product_database/images/9292016111148AM_635_lava_a97.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,"Lava A97 (2GB RAM, 16GB) - Black & Grey",A97,"₹ 5,099",5.0
AV87H57KUG1BI,9966236066,https://i.gadgets360cdn.com/products/large/1553860340_635_tecno_camon_i4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Tecno,"Tecno Camon i4 (2GB RAM, 32GB) - Midnight Black",Camon i4,"₹ 8,000",5.0
A2BCGWSXGVSH4Q,9966236066,https://drop.ndtv.com/TECH/product_database/images/9292016111148AM_635_lava_a97.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,"Lava A97 (1GB RAM, 8GB) - Grey & black",A97,"₹ 5,500",1.0
A3K7SU8F662CZA,9966241299,https://drop.ndtv.com/TECH/product_database/images/9292016111148AM_635_lava_a97.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,"Lava A97 (2GB RAM, 16GB) - Black & Gold",A97,"₹ 6,990",1.0
A3GOL7Q8XORCJK,9966246932,https://i.gadgets360cdn.com/products/large/1531289450_635_huawei_nova_3.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Huawei,"Huawei Nova 3 (6GB RAM, 128GB) - Iris Purple",Nova 3,"₹ 21,999",1.0
A2V5M58DLVHI30,9966262253,https://i.gadgets360cdn.com/products/large/oneplus-8t-373x800-1602689217.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,OnePlus,"OnePlus 8T (8GB RAM, 128GB) - Lunar Silver",8T,"₹ 42,999",1.0
APMUR51PEFGLV,9966263608,https://i.gadgets360cdn.com/products/large/redmi-9-1-380x800-1598512612.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Xiaomi,"Redmi 9 (4GB RAM, 128GB) - Sky Blue",Redmi 9,"₹ 9,999",4.0
A3H0CTEFEKDCPV,9966263632,https://drop.ndtv.com/TECH/product_database/images/620201633623PM_635_intex_aqua_sense_51.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex Aqua Sense 5.1 (512MB RAM, 8GB) - Black",Aqua Sense 5.1,"₹ 2,699",5.0
A27W4T70IQTFEV,9966264078,https://i.gadgets360cdn.com/products/large/redmi-9-1-380x800-1598512612.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Xiaomi,"Redmi 9 (4GB RAM, 128GB) - Carbon Black",Redmi 9,"₹ 9,999",5.0
A32G7JWJ80JS0Z,9966264108,https://i.gadgets360cdn.com/products/large/oneplus-8t-373x800-1602689217.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,OnePlus,"OnePlus 8T (8GB RAM, 128GB) - Aquamarine Green",8T,"₹ 42,999",5.0
A25FFMA7UH10CG,9966264248,https://drop.ndtv.com/TECH/product_database/images/530201355054AM_635_sony_xperia_e_dual.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sony,"Sony Xperia E Dual (512MB RAM, 4GB) - Champagne",Xperia E Dual,"₹ 7,995",5.0
